,index,Timestamp,ADF,Brand,FV Full Plato,Plato,Fermentation ID
0,8888,2017-03-23 11:08:00,0,Realtime Hops,13.51553,0,Fermentor 31201732314856
1,9506,2017-03-23 21:26:00,0.104733542,Realtime Hops,13.51553,12.1,Fermentor 31201732314856
2,9663,2017-03-24 00:03:00,0.141728014,Realtime Hops,13.51553,11.6,Fermentor 31201732314856
3,9837,2017-03-24 02:57:00,0.186121419,Realtime Hops,13.51553,11,Fermentor 31201732314856
4,10507,2017-03-24 14:07:00,0.378492743,Realtime Hops,13.51553,8.4,Fermentor 31201732314856
5,11111,2017-03-25 00:11:00,0.5782629,Realtime Hops,13.51553,5.7,Fermentor 31201732314856
6,11822,2017-03-25 12:02:00,0.71884197,Realtime Hops,13.51553,3.8,Fermentor 31201732314856
7,45895,2017-03-29 03:54:00,0,Alistair,10.81004,0,FV322016113055113
8,46374,2017-03-29 11:53:00,0.111936688,Alistair,10.81004,9.6,FV322016113055113
9,46893,2017-03-29 20:32:00,0.25069657,Alistair,10.81004,8.1,FV322016113055113
10,47108,2017-03-30 00:07:00,0.333952546,Alistair,10.81004,7.2,FV322016113055113
11,47738,2017-03-30 10:37:00,0.592970967,Alistair,10.81004,4.4,FV322016113055113
12,48588,2017-03-31 00:47:00,0.7687335,Alistair,10.81004,2.5,FV322016113055113
13,59099,2017-03-18 07:57:00,0,Kerberos,14.6819,0,Fermentor 3320173183371
14,59369,2017-03-18 12:27:00,0.0328227431,Kerberos,14.6819,14.2,Fermentor 3320173183371
15,59698,2017-03-18 17:56:00,0.134989351,Kerberos,14.6819,12.7,Fermentor 3320173183371
16,60109,2017-03-19 00:47:00,0.2099115,Kerberos,14.6819,11.6,Fermentor 3320173183371
17,60838,2017-03-19 12:56:00,0.4142447,Kerberos,14.6819,8.6,Fermentor 3320173183371
18,61559,2017-03-20 00:57:00,0.59814465,Kerberos,14.6819,5.9,Fermentor 3320173183371
19,62359,2017-03-20 14:17:00,0.65944463,Kerberos,14.6819,5,Fermentor 3320173183371
20,82309,2017-04-03 10:47:00,0,Kerberos,14.6819,0,Fermentor 3320173183371
21,82579,2017-04-03 15:17:00,0.0328227431,Kerberos,14.6819,14.2,Fermentor 3320173183371
22,82904,2017-04-03 20:42:00,0.134989351,Kerberos,14.6819,12.7,Fermentor 3320173183371
23,83314,2017-04-04 03:32:00,0.2099115,Kerberos,14.6819,11.6,Fermentor 3320173183371
24,84044,2017-04-04 15:42:00,0.4142447,Kerberos,14.6819,8.6,Fermentor 3320173183371
25,84769,2017-04-05 03:47:00,0.59814465,Kerberos,14.6819,5.9,Fermentor 3320173183371
26,85569,2017-04-05 17:07:00,0.65944463,Kerberos,14.6819,5,Fermentor 3320173183371
27,101579,2017-03-27 19:56:00,0,Realtime Hops,0,0,FV342016112860676
28,102166,2017-03-28 05:43:00,0.059941683,Realtime Hops,13.5098,12.7,FV342016112860676
29,102872,2017-03-28 17:29:00,0.244992539,Realtime Hops,13.5098,10.2,FV342016112860676
30,103243,2017-03-28 23:40:00,0.363425046,Realtime Hops,13.5098,8.6,FV342016112860676
31,104085,2017-03-29 13:42:00,0.615094244,Realtime Hops,13.5098,5.2,FV342016112860676
32,104705,2017-03-30 00:02:00,0.726124763,Realtime Hops,13.5098,3.7,FV342016112860676
33,128541,2017-03-26 13:17:00,0,Red Wonder,0,0,Fermentor 35201732622561
34,130758,2017-03-28 02:14:00,0.409012228,Red Wonder,15.39795,9.1,Fermentor 35201732670860
35,131668,2017-03-28 17:24:00,0.668787062,Red Wonder,15.39795,5.1,Fermentor 35201732670860
36,132039,2017-03-28 23:35:00,0.746719539,Red Wonder,15.39795,3.9,Fermentor 35201732670860
37,144005,2017-03-17 07:00:00,0,Realtime Hops,13.50412,0,Fermentor 36201731679561
38,144307,2017-03-17 12:02:00,0.08176173,Realtime Hops,13.50412,12.4,Fermentor 36201731679561
39,144788,2017-03-17 20:03:00,0.14840804,Realtime Hops,13.50412,11.5,Fermentor 36201731679561
40,145037,2017-03-18 00:12:00,0.215054333,Realtime Hops,13.50412,10.6,Fermentor 36201731679561
41,145772,2017-03-18 12:27:00,0.444613934,Realtime Hops,13.50412,7.5,Fermentor 36201731679561
42,146508,2017-03-19 00:43:00,0.6593632,Realtime Hops,13.50412,4.6,Fermentor 36201731679561
43,164022,2017-03-31 04:37:00,0,Grey Horse,17.06881,0,Fermentor 36201733077771
44,164697,2017-03-31 15:52:00,0.156355947,Grey Horse,17.06881,14.4,Fermentor 36201733077771
45,165687,2017-04-01 08:22:00,0,Realtime Hops,13.50412,0,Fermentor 362017414861
46,167512,2017-04-02 14:47:00,0.08176173,Realtime Hops,13.50412,12.4,Fermentor 362017423070
47,167997,2017-04-02 22:52:00,0.14840804,Realtime Hops,13.50412,11.5,Fermentor 362017423070
48,168242,2017-04-03 02:57:00,0.215054333,Realtime Hops,13.50412,10.6,Fermentor 362017423070
49,168982,2017-04-03 15:17:00,0.444613934,Realtime Hops,13.50412,7.5,Fermentor 362017423070
50,169717,2017-04-04 03:32:00,0.6593632,Realtime Hops,13.50412,4.6,Fermentor 362017423070
51,176103,2017-04-08 13:57:00,0,Realtime Hops,13.51553,0,Fermentor 3120174824961
52,176724,2017-04-09 00:18:00,0.104733542,Realtime Hops,13.51553,12.1,Fermentor 3120174824961
53,176876,2017-04-09 02:50:00,0.141728014,Realtime Hops,13.51553,11.6,Fermentor 3120174824961
54,177048,2017-04-09 05:42:00,0.186121419,Realtime Hops,13.51553,11,Fermentor 3120174824961
55,177718,2017-04-09 16:52:00,0.378492743,Realtime Hops,13.51553,8.4,Fermentor 3120174824961
56,178324,2017-04-10 02:58:00,0.5782629,Realtime Hops,13.51553,5.7,Fermentor 3120174824961
57,179033,2017-04-10 14:47:00,0.71884197,Realtime Hops,13.51553,3.8,Fermentor 3120174824961
58,191378,2017-04-19 04:32:00,0,Realtime Hops,13.51553,0,Fermentor 3120174824961
59,191998,2017-04-19 14:52:00,0.104733542,Realtime Hops,13.51553,12.1,Fermentor 3120174824961
60,192148,2017-04-19 17:22:00,0.141728014,Realtime Hops,13.51553,11.6,Fermentor 3120174824961
61,192328,2017-04-19 20:22:00,0.186121419,Realtime Hops,13.51553,11,Fermentor 3120174824961
62,192993,2017-04-20 07:27:00,0.378492743,Realtime Hops,13.51553,8.4,Fermentor 3120174824961
63,193903,2017-04-20 22:37:00,0.5782629,Realtime Hops,13.51553,5.7,Fermentor 3120174824961
64,194308,2017-04-21 05:22:00,0.71884197,Realtime Hops,13.51553,3.8,Fermentor 3120174824961
65,241585,2017-04-14 01:17:00,0,Kerberos,14.6819,0,Fermentor 3320173183371
66,241855,2017-04-14 05:47:00,0.0328227431,Kerberos,14.6819,14.2,Fermentor 3320173183371
67,242185,2017-04-14 11:17:00,0.134989351,Kerberos,14.6819,12.7,Fermentor 3320173183371
68,242595,2017-04-14 18:07:00,0.2099115,Kerberos,14.6819,11.6,Fermentor 3320173183371
69,243325,2017-04-15 06:17:00,0.4142447,Kerberos,14.6819,8.6,Fermentor 3320173183371
70,244045,2017-04-15 18:17:00,0.59814465,Kerberos,14.6819,5.9,Fermentor 3320173183371
71,244850,2017-04-16 07:42:00,0.65944463,Kerberos,14.6819,5,Fermentor 3320173183371
72,284066,2017-04-23 13:17:00,0,Realtime Hops,0,0,Fermentor 34201742322561
73,284651,2017-04-23 23:02:00,0.059941683,Realtime Hops,13.5098,12.7,Fermentor 34201742322561
74,285356,2017-04-24 10:47:00,0.244992539,Realtime Hops,13.5098,10.2,Fermentor 34201742322561
75,285731,2017-04-24 17:02:00,0.363425046,Realtime Hops,13.5098,8.6,Fermentor 34201742322561
76,295757,2017-04-11 16:07:00,0,Red Wonder,0,0,Fermentor 35201741132801
77,313247,2017-04-23 19:37:00,0.409012228,Red Wonder,15.39795,9.1,Fermentor 35201742246864
78,314157,2017-04-24 10:47:00,0.668787062,Red Wonder,15.39795,5.1,Fermentor 35201742246864
79,314527,2017-04-24 16:57:00,0.746719539,Red Wonder,15.39795,3.9,Fermentor 35201742246864
80,326378,2017-04-12 22:27:00,0,Realtime Hops,13.50412,0,Fermentor 362017423070
81,326793,2017-04-13 05:22:00,0.08176173,Realtime Hops,13.50412,12.4,Fermentor 362017423070
82,327279,2017-04-13 13:28:00,0.14840804,Realtime Hops,13.50412,11.5,Fermentor 362017423070
83,327523,2017-04-13 17:32:00,0.215054333,Realtime Hops,13.50412,10.6,Fermentor 362017423070
84,328263,2017-04-14 05:52:00,0.444613934,Realtime Hops,13.50412,7.5,Fermentor 362017423070
85,328993,2017-04-14 18:02:00,0.6593632,Realtime Hops,13.50412,4.6,Fermentor 362017423070
86,344263,2017-04-25 08:32:00,0,Realtime Hops,13.50412,0,Fermentor 3620174255465
87,345553,2017-04-26 06:02:00,0.08176173,Realtime Hops,13.50412,12.4,Fermentor 36201742557961
88,354144,2017-05-02 05:12:00,0,Realtime Hops,13.51553,0,Fermentor 3120175179865
89,354764,2017-05-02 15:32:00,0.104733542,Realtime Hops,13.51553,12.1,Fermentor 3120175179865
90,354914,2017-05-02 18:02:00,0.141728014,Realtime Hops,13.51553,11.6,Fermentor 3120175179865
91,355089,2017-05-02 20:57:00,0.186121419,Realtime Hops,13.51553,11,Fermentor 3120175179865
92,355759,2017-05-03 08:07:00,0.378492743,Realtime Hops,13.51553,8.4,Fermentor 3120175179865
93,356364,2017-05-03 18:12:00,0.5782629,Realtime Hops,13.51553,5.7,Fermentor 3120175179865
94,357074,2017-05-04 06:02:00,0.71884197,Realtime Hops,13.51553,3.8,Fermentor 3120175179865
95,391125,2017-05-07 21:32:00,0,Alistair,10.81004,0,Fermentor 3220175752262
96,391625,2017-05-08 05:52:00,0.111936688,Alistair,10.81004,9.6,Fermentor 3220175752262
97,392150,2017-05-08 14:37:00,0.25069657,Alistair,10.81004,8.1,Fermentor 3220175752262
98,392360,2017-05-08 18:07:00,0.333952546,Alistair,10.81004,7.2,Fermentor 3220175752262
99,392995,2017-05-09 04:42:00,0.592970967,Alistair,10.81004,4.4,Fermentor 3220175752262
100,393845,2017-05-09 18:52:00,0.7687335,Alistair,10.81004,2.5,Fermentor 3220175752262
101,404356,2017-04-27 02:02:00,0,Kerberos,14.6819,0,Fermentor 33201742668461
102,404626,2017-04-27 06:32:00,0.0328227431,Kerberos,14.6819,14.2,Fermentor 33201742668461
103,404951,2017-04-27 11:57:00,0.134989351,Kerberos,14.6819,12.7,Fermentor 33201742668461
104,405361,2017-04-27 18:47:00,0.2099115,Kerberos,14.6819,11.6,Fermentor 33201742668461
105,406091,2017-04-28 06:57:00,0.4142447,Kerberos,14.6819,8.6,Fermentor 33201742668461
106,406816,2017-04-28 19:02:00,0.59814465,Kerberos,14.6819,5.9,Fermentor 33201742668461
107,407616,2017-04-29 08:22:00,0.65944463,Kerberos,14.6819,5,Fermentor 33201742668461
108,425956,2017-05-12 02:02:00,0,Kerberos,14.6819,0,Fermentor 33201751168462
109,426226,2017-05-12 06:32:00,0.0328227431,Kerberos,14.6819,14.2,Fermentor 33201751168462
110,426556,2017-05-12 12:02:00,0.134989351,Kerberos,14.6819,12.7,Fermentor 33201751168462
111,426961,2017-05-12 18:47:00,0.2099115,Kerberos,14.6819,11.6,Fermentor 33201751168462
112,427691,2017-05-13 06:57:00,0.4142447,Kerberos,14.6819,8.6,Fermentor 33201751168462
113,428416,2017-05-13 19:02:00,0.59814465,Kerberos,14.6819,5.9,Fermentor 33201751168462
114,429216,2017-05-14 08:22:00,0.65944463,Kerberos,14.6819,5,Fermentor 33201751168462
115,446831,2017-05-06 13:56:00,0,Realtime Hops,0,0,Fermentor 3420175624960
116,447417,2017-05-06 23:42:00,0.059941683,Realtime Hops,13.5098,12.7,Fermentor 3420175624960
117,448122,2017-05-07 11:27:00,0.244992539,Realtime Hops,13.5098,10.2,Fermentor 3420175624960
118,448497,2017-05-07 17:42:00,0.363425046,Realtime Hops,13.5098,8.6,Fermentor 3420175624960
119,449337,2017-05-08 07:42:00,0.615094244,Realtime Hops,13.5098,5.2,Fermentor 3420175624960
120,449957,2017-05-08 18:02:00,0.726124763,Realtime Hops,13.5098,3.7,Fermentor 3420175624960
121,473798,2017-05-05 07:22:00,0,Red Wonder,0,0,Fermentor 352017551261
122,476013,2017-05-06 20:17:00,0.409012228,Red Wonder,15.39795,9.1,Fermentor 3520175549261
123,476923,2017-05-07 11:27:00,0.668787062,Red Wonder,15.39795,5.1,Fermentor 3520175549261
124,477293,2017-05-07 17:37:00,0.746719539,Red Wonder,15.39795,3.9,Fermentor 3520175549261
125,489617,2017-04-26 07:00:00,0.08176173,Realtime Hops,13.50412,12.4,Fermentor 36201742557961
126,490044,2017-04-26 14:07:00,0.14840804,Realtime Hops,13.50412,11.5,Fermentor 36201742557961
127,490289,2017-04-26 18:12:00,0.215054333,Realtime Hops,13.50412,10.6,Fermentor 36201742557961
128,491029,2017-04-27 06:32:00,0.444613934,Realtime Hops,13.50412,7.5,Fermentor 36201742557961
129,491759,2017-04-27 18:42:00,0.6593632,Realtime Hops,13.50412,4.6,Fermentor 36201742557961
130,509279,2017-05-09 22:42:00,0,Grey Horse,17.06881,0,Fermentor 3620175956462
131,509954,2017-05-10 09:57:00,0.156355947,Grey Horse,17.06881,14.4,Fermentor 3620175956462
132,510744,2017-05-10 23:07:00,0,Realtime Hops,13.50412,0,Fermentor 36201751057962
133,511164,2017-05-11 06:07:00,0.08176173,Realtime Hops,13.50412,12.4,Fermentor 36201751057962
134,511644,2017-05-11 14:07:00,0.14840804,Realtime Hops,13.50412,11.5,Fermentor 36201751057962
135,511889,2017-05-11 18:12:00,0.215054333,Realtime Hops,13.50412,10.6,Fermentor 36201751057962
136,512629,2017-05-12 06:32:00,0.444613934,Realtime Hops,13.50412,7.5,Fermentor 36201751057962
137,513364,2017-05-12 18:47:00,0.6593632,Realtime Hops,13.50412,4.6,Fermentor 36201751057962
138,519750,2017-05-17 05:12:00,0,Realtime Hops,13.51553,0,Fermentor 31201751679861
139,520370,2017-05-17 15:32:00,0.104733542,Realtime Hops,13.51553,12.1,Fermentor 31201751679861
140,520520,2017-05-17 18:02:00,0.141728014,Realtime Hops,13.51553,11.6,Fermentor 31201751679861
141,520700,2017-05-17 21:02:00,0.186121419,Realtime Hops,13.51553,11,Fermentor 31201751679861
142,521365,2017-05-18 08:07:00,0.378492743,Realtime Hops,13.51553,8.4,Fermentor 31201751679861
143,521974,2017-05-18 18:16:00,0.5782629,Realtime Hops,13.51553,5.7,Fermentor 31201751679861
144,522684,2017-05-19 06:06:00,0.71884197,Realtime Hops,13.51553,3.8,Fermentor 31201751679861
145,538294,2017-05-30 02:16:00,0,Realtime Hops,13.50309,0,Fermentor 31201752969360
146,538510,2017-05-30 05:52:00,0.04466313,Realtime Hops,13.50309,12.9,Fermentor 31201752969360
147,538669,2017-05-30 08:31:00,0.06688021,Realtime Hops,13.50309,12.6,Fermentor 31201752969360
148,538974,2017-05-30 13:36:00,0.111314513,Realtime Hops,13.50309,12,Fermentor 31201752969360
149,539225,2017-05-30 17:47:00,0.163154483,Realtime Hops,13.50309,11.3,Fermentor 31201752969360
150,540259,2017-05-31 11:01:00,0.489005834,Realtime Hops,13.50309,6.9,Fermentor 31201752969360
151,540700,2017-05-31 18:22:00,0.637120068,Realtime Hops,13.50309,4.9,Fermentor 31201752969360
152,541445,2017-06-01 06:47:00,0.7333944,Realtime Hops,13.50309,3.6,Fermentor 31201752969360
153,556731,2017-05-22 21:32:00,0,Alistair,10.81004,0,Fermentor 32201752252261
154,557231,2017-05-23 05:52:00,0.111936688,Alistair,10.81004,9.6,Fermentor 32201752252261
155,557755,2017-05-23 14:36:00,0.25069657,Alistair,10.81004,8.1,Fermentor 32201752252261
156,557965,2017-05-23 18:06:00,0.333952546,Alistair,10.81004,7.2,Fermentor 32201752252261
157,558601,2017-05-24 04:42:00,0.592970967,Alistair,10.81004,4.4,Fermentor 32201752252261
158,559451,2017-05-24 18:52:00,0.7687335,Alistair,10.81004,2.5,Fermentor 32201752252261
159,572751,2017-06-03 00:32:00,0,Kennedy,16.49203,0,Fermentor 3220176263063
160,573216,2017-06-03 08:17:00,0.114723831,Kennedy,16.49203,14.6,Fermentor 3220176263063
161,573881,2017-06-03 19:22:00,0.290566385,Kennedy,16.49203,11.7,Fermentor 3220176263063
162,574686,2017-06-04 08:47:00,0.5573619,Kennedy,16.49203,7.3,Fermentor 3220176263063
163,591122,2017-05-26 18:42:00,0,Kennedy,0,0,Fermentor 33201752642061
164,591881,2017-05-27 07:21:00,0.176556081,Kennedy,16.516,13.6,Fermentor 33201752642061
165,592546,2017-05-27 18:26:00,0.382417083,Kennedy,16.516,10.2,Fermentor 33201752642061
166,612443,2017-05-21 14:02:00,0,Realtime Hops,0,0,Fermentor 34201752125261
167,613023,2017-05-21 23:42:00,0.059941683,Realtime Hops,13.5098,12.7,Fermentor 34201752125261
168,613733,2017-05-22 11:32:00,0.244992539,Realtime Hops,13.5098,10.2,Fermentor 34201752125261
169,614103,2017-05-22 17:42:00,0.363425046,Realtime Hops,13.5098,8.6,Fermentor 34201752125261
170,614943,2017-05-23 07:42:00,0.615094244,Realtime Hops,13.5098,5.2,Fermentor 34201752125261
171,615567,2017-05-23 18:06:00,0.726124763,Realtime Hops,13.5098,3.7,Fermentor 34201752125261
172,633408,2017-06-05 03:27:00,0,Hop-Scotch,13.71829,0,Fermentor 3420176473562
173,633553,2017-06-05 05:52:00,0.04507048,Hop-Scotch,13.71829,13.1,Fermentor 3420176473562
174,640204,2017-05-20 20:42:00,0,Red Wonder,15.39795,0,Fermentor 35201752049261
175,641619,2017-05-21 20:17:00,0.409012228,Red Wonder,15.39795,9.1,Fermentor 35201752049261
176,642534,2017-05-22 11:32:00,0.668787062,Red Wonder,15.39795,5.1,Fermentor 35201752049261
177,642904,2017-05-22 17:42:00,0.746719539,Red Wonder,15.39795,3.9,Fermentor 35201752049261
178,657089,2017-06-01 14:07:00,0,5450,0,0,Fermentor 3520176125561
179,658164,2017-06-02 08:02:00,0.301855057,5450,14.89662,10.4,Fermentor 3520176125561
180,658304,2017-06-02 10:22:00,0.328706771,5450,14.89662,10,Fermentor 3520176125561
181,658794,2017-06-02 18:32:00,0.509955943,5450,14.89662,7.3,Fermentor 3520176125561
182,659619,2017-06-03 08:17:00,0.738195658,5450,14.89662,3.9,Fermentor 3520176125561
183,674885,2017-05-24 22:42:00,0,Grey Horse,17.06881,0,Fermentor 36201752456466
184,675560,2017-05-25 09:57:00,0.156355947,Grey Horse,17.06881,14.4,Fermentor 36201752456466
185,676150,2017-05-25 19:47:00,0.2911046,Grey Horse,17.06881,12.1,Fermentor 36201752456466
186,676945,2017-05-26 09:02:00,0.472722441,Grey Horse,17.06881,9,Fermentor 36201752456466
187,677520,2017-05-26 18:37:00,0.6133298,Grey Horse,17.06881,6.6,Fermentor 36201752456466
188,701071,2017-06-12 03:07:00,0,Grey Horse,16.75188,0,Fermentor 31201761172361
189,701731,2017-06-12 14:07:00,0.1463645,Grey Horse,16.75188,14.3,Fermentor 31201761172361
190,702146,2017-06-12 21:02:00,0.2538151,Grey Horse,16.75188,12.5,Fermentor 31201761172361
191,702796,2017-06-13 07:52:00,0.4567774,Grey Horse,16.75188,9.1,Fermentor 31201761172361
